,QTY,UNIT_VALUE_USD,DRAWBACK,FOREIGN_COUNTRY,Categories,FOREIGN PORT CONTINENT
23049,-0.14829677329155372,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23050,0.08684192939364689,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23051,-0.007196153330253173,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23052,-0.7989080782795728,3,1.3416407864998738,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23053,-0.805606443098944,3,0.4472135954999579,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23054,-0.7956023917453376,3,1.3416407864998738,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23055,-0.8050844925935384,3,0.4472135954999579,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23056,-0.8063023771061514,3,-1.3416407864998738,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23057,-0.802039781312006,3,1.3416407864998738,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23058,-0.7956023917453376,3,1.3416407864998738,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23059,-0.7977771855178607,3,1.3416407864998738,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23060,-0.7956023917453376,3,1.3416407864998738,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23061,-0.7956023917453376,3,1.3416407864998738,-1.5009407827153816,-0.18719241070926568,0.5398040620836654
23062,-0.14829677329155372,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23063,0.08684192939364689,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23064,-0.007196153330253173,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
23065,-0.8014308390556996,0,-1.3416407864998738,0.13703598759851024,0.4729128476690943,-0.3043111614596705
23066,-0.78925199392957,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23067,-0.7970812515106533,0,-1.3416407864998738,0.13703598759851024,1.1330181060474542,-0.3043111614596705
23068,-0.7866422414025424,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23069,-0.18309347365192377,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23070,-0.04947414426810279,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23071,0.03960540865444455,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23072,1.1085600437250125,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23073,1.5189871244755775,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23074,1.7925761810589869,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23075,0.4749991219135748,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23076,0.7496320795077954,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23077,0.9327497151542429,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
23078,0.9129155959488319,0,-0.4472135954999579,-1.5009407827153816,1.1330181060474542,-0.3043111614596705
